Liên kết,Ảnh sản phẩm,Mã sản phẩm,Tên sản phẩm,Mã danh mục,Số sản phẩm đã bán,Giá,Giá thị trường,Tiết kiệm,Phần trăm giảm,Đánh giá trung bình,Số lượt đánh giá,Số lượt hỏi đáp,Barcode,Thương Hiệu,Xuất xứ thương hiệu,Nơi sản xuất,Loại da,Đặc Tính,Giới tính,Thành phần sản phẩm,Hướng dẫn sử dụng,Vấn đề về da
https://hasaki.vn/san-pham/hsd-06-2025-xit-khu-mui-nivea-serum-duong-sang-da-huong-hoa-lily-150ml-1-127878.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-xit-ngan-mui-nivea-serum-duong-sang-da-huong-hoa-lily-150ml-1714359256-1720771496_img_385x385_622873_fit_center.jpg,422224121,[HSD 06/2025] Xịt Khử Mùi Nivea Serum Dưỡng Sáng Da Hương Hoa Lily 150ml,1899,0,76.000 ₫,,,,0.0,0,0,,Nivea,Ðức,,,,Tất cả,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-04-2025-sap-khu-mui-old-spice-huong-original-truyen-thong-85g-127922.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-lan-khu-mui-cho-nam-old-spice-original-85g-1-1720689987_img_385x385_622873_fit_center.jpg,422224134,[HSD 04/2025] Sáp Khử Mùi Old Spice Hương Original Truyền Thống 85g,1899,0,74.000 ₫,,,,0.0,0,0,,Old Spice,Mỹ,United States,,,,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-03-2025-sap-khu-mui-old-spice-huong-wilderness-suc-hut-hoang-da-85g-127774.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-sap-khu-mui-old-spice-huong-suc-hut-hoang-da-85g-1686733956-1720750991_img_385x385_622873_fit_center.jpg,422224077,[HSD 03/2025] Sáp Khử Mùi Old Spice Hương Wilderness Sức Hút Hoang Dã 85g,1899,0,80.000 ₫,167.000 ₫,87.000 ₫,-52%,0.0,0,0,,Old Spice,Mỹ,United States,,,,"
 ","
 ",
https://hasaki.vn/san-pham/sap-khu-mui-old-spice-huong-soi-dong-va-tao-bao-85g-108292.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422212629-1695981999_img_385x385_622873_fit_center.jpg,422212629,Sáp Khử Mùi Old Spice Hương ElkLord Sôi Động & Táo Bạo 85g,1899,4,133.000 ₫,167.000 ₫,34.000 ₫,-20%,4.9,29,26,012044044957,Old Spice,Mỹ,United States,,Có Mùi Hương,Nam,"
1. Sáp Khử Mùi Cho Nam Old Spice Pure Sport 85g
Thành phần đầy đủ: 
Dipropylene Glycol, Water, Propylene Glycol, Sodium Stearate, Fragrance, PPG-3 Myristyl Ether, Tetrasodium EDTA, Violet 2, Green 6.
2. Sáp Khử Mùi Cho Nam Old Spice Hương Original 85g 
Thành phần đầy đủ: 
Dipropylene Glycol, Water, Propylene Glycol, Sodium Stearate, Fragrance, PPG-3 Myristyl Ether, Tetrasodium EDTA, Violet 2, Green 6
3. Sáp Khử Mùi Cho Nam Old Spice Hương Oasis 85g 
Thành phần đầy đủ: 
Dipropylene Glycol, Water, Propylene Glycol, Sodium Stearate, Fragrance, Poloxamine 1307, Ppg-3 Myristyl Ether, Tetrasodium Edta, Blue 1
4. Sáp Khử Mùi Cho Nam Old Spice Hương Wilderness 85g 
Thành phần đầy đủ: 
Dipropylene Glycol, Water, Propylene Glycol, Sodium Stearate, Fragrance, Poloxamine 1307, Ppg-3 Myristyl Ether, Lavandula Angustifolia (Lavender) Oil, Tetrasodium Edta, Green 6
5. Sáp Khử Mùi Cho Nam Old Spice Hương NightPanther 85g 
Thành phần đầy đủ: 
Dipropylene Glycol, Water, Propylene Glycol, Sodium Stearate, Fragrance, Poloxamine 1307, Ppg-3 Myristyl Ether, Tetrasodium Edta, Blue 3
6.  Sáp Khử Mùi Cho Nam Old Spice Hương ElkLord 85g 
Thành phần đầy đủ: 
Dipropylene Glycol, Water, Propylene Glycol, Sodium Stearate, Fragrance, Poloxamine 1307, Ppg-3 Myristyl Ether, Tetrasodium Edta, Blue 1
 ","


Tắm sạch sẽ và lau khô vùng da dưới cánh tay.


Vặn đầu sáp lên một đoạn vừa đủ và lăn nhẹ lên khắp da tạo một lớp không quá dày.


Sau 2 – 3 phút rồi mặc áo vào.

 ",
https://hasaki.vn/san-pham/hsd-04-2025-xit-khu-mui-rexona-cho-nu-shower-clean-mat-lanh-135ml-125179.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-xit-khu-mui-cho-nu-rexona-shower-clean-mat-lanh-150ml-1715236915-1719218944_img_385x385_622873_fit_center.jpg,422223074,[HSD 04/2025] Xịt Khử Mùi Rexona Cho Nữ Shower Clean Mát Lạnh 135ml,1899,0,43.000 ₫,90.500 ₫,47.500 ₫,-52%,0.0,0,0,,Rexona,Mỹ,Australia,,,,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-02-2025-sap-khu-mui-old-spice-huong-original-truyen-thong-85g-128002.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-lan-khu-mui-cho-nam-old-spice-original-85g-1-1720776045_img_385x385_622873_fit_center.jpg,422224159,[HSD 02/2025] Sáp Khử Mùi Old Spice Hương Original Truyền Thống 85g,1899,0,53.000 ₫,,,,0.0,0,0,,Old Spice,Mỹ,United Kingdom,,,,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-04-2025-lan-khu-mui-nivea-ngan-o-vang-thanh-mat-diu-nhe-50ml-127618.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-lan-khu-mui-cho-nam-nivea-men-giam-vet-o-vang-50ml-1720756350_img_385x385_622873_fit_center.jpg,422224023,[HSD 04/2025] Lăn Khử Mùi Nivea Ngăn Ố Vàng Thanh Mát Dịu Nhẹ 50ml,1899,0,49.000 ₫,92.000 ₫,43.000 ₫,-47%,0.0,0,0,,Nivea,Ðức,Vietnam,,,,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-01-2025-sap-khu-mui-old-spice-huong-original-truyen-thong-85g-127830.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-lan-khu-mui-cho-nam-old-spice-original-85g-1-1720764858_img_385x385_622873_fit_center.jpg,422224099,[HSD 01/2025] Sáp Khử Mùi Old Spice Hương Original Truyền Thống 85g,1899,0,42.000 ₫,,,,0.0,0,0,,Old Spice,Mỹ,United States,,,,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-03-2025-sap-khu-mui-old-spice-huong-nightpanther-am-ap-va-lich-lam-85g-127130.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-sap-khu-mui-old-spice-huong-am-ap-va-lich-lam-85g-1686732386-1719827885_img_385x385_622873_fit_center.jpg,422223698,[HSD 03/2025] Sáp Khử Mùi Old Spice Hương NightPanther Ấm Áp Và Lịch Lãm 85g,1899,0,97.000 ₫,167.000 ₫,70.000 ₫,-42%,0.0,0,0,,Old Spice,Mỹ,United States,,,,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-03-2025-gel-khu-mui-gillette-giam-tiet-mo-hoi-huong-cool-wave-107g-1-126118.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-lan-khu-mui-dang-gel-gillette-cool-wave-107g-1-1719807991_img_385x385_622873_fit_center.jpg,422223332,[HSD 03/2025] Gel Khử Mùi Gillette Giảm Tiết Mồ Hôi Hương Cool Wave 107g,1899,0,73.000 ₫,,,,0.0,0,0,,Gillette,Mỹ,United States,,,Tất cả,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-03-2025-xit-khu-mui-romano-huong-nuoc-hoa-force-150ml-124505.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-hsd-03-2025-xit-khu-mui-romano-huong-nuoc-hoa-force-150ml_qAiTcmXjziYMh4ma_img_385x385_622873_fit_center.png,422222678,[HSD 03/2025] Xịt Khử Mùi Romano Hương Nước Hoa Force 150ml,1899,0,34.000 ₫,100.000 ₫,66.000 ₫,-66%,0.0,0,0,,Romano,Việt Nam,Vietnam,,,,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-03-2025-lan-khu-mui-perspi-shield-khong-chua-muoi-nhom-50ml-123563.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-lan-khu-mo-hoi-perspi-shield-khong-chua-muoi-nhom-50ml-1716008710_img_385x385_622873_fit_center.jpg,422222076,[HSD 03/2025] Lăn Khử Mùi Perspi-Shield Không Chứa Muối Nhôm 50ml,1899,3,88.000 ₫,220.000 ₫,132.000 ₫,-60%,0.0,0,0,,Perspi-Guard,Anh,,,,,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-10-2024-gel-khu-mui-gillette-giam-tiet-mo-hoi-huong-arctic-ice-107g-123375.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-lan-khu-mui-gillette-dang-gel-arctic-ice-107g-1-1715938511_img_385x385_622873_fit_center.jpg,422221979,[HSD 10/2024] Gel Khử Mùi Gillette Giảm Tiết Mồ Hôi Hương Arctic Ice 107g,1899,0,14.000 ₫,94.000 ₫,80.000 ₫,-85%,0.0,0,0,,Gillette,Mỹ,United States,,,,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-09-2024-sap-khu-mui-old-spice-giam-tiet-mo-hoi-huong-wolfthorn-73g-119202.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-sap-khu-mui-old-spice-huong-wolfthorn-loi-cuon-doc-dao-73g-1710298306_img_385x385_622873_fit_center.jpg,422218896,[HSD 09/2024] Sáp Khử Mùi Old Spice Giảm Tiết Mồ Hôi Hương Wolfthorn 73g,1899,1,17.000 ₫,154.000 ₫,137.000 ₫,-89%,0.0,0,0,,Old Spice,Mỹ,United States,,,,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-09-2024-gel-khu-mui-secret-giam-tiet-mo-hoi-unscented-khong-mui-73g-119174.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-gel-khu-mui-secret-giam-tiet-mo-hoi-unscented-khong-mui-73g-1710302606_img_385x385_622873_fit_center.jpg,422218886,[HSD 09/2024] Gel Khử Mùi Secret Giảm Tiết Mồ Hôi Unscented Không Mùi 73g,1899,0,14.000 ₫,125.000 ₫,111.000 ₫,-89%,0.0,0,0,,Secret,Mỹ,United States,,,,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-12-2024-gel-khu-mui-gillette-giam-tiet-mo-hoi-huong-arctic-ice-107g-124323.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-lan-khu-mui-dang-gel-gillette-cool-wave-107g-1-1717492875_img_385x385_622873_fit_center.jpg,422222620,[HSD 12/2024] Gel Khử Mùi Gillette Giảm Tiết Mồ Hôi Hương Arctic Ice 107g,1899,4,43.000 ₫,84.000 ₫,41.000 ₫,-49%,0.0,0,0,,Gillette,Mỹ,United States,,,,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-05-2025-xit-khu-mui-rexona-cho-nu-shower-clean-mat-lanh-135ml-125886.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-xit-khu-mui-cho-nu-rexona-shower-clean-mat-lanh-150ml-1719629000_img_385x385_622873_fit_center.jpg,422223261,[HSD 05/2025] Xịt Khử Mùi Rexona Cho Nữ Shower Clean Mát Lạnh 135ml,1899,0,68.000 ₫,90.500 ₫,22.500 ₫,-25%,0.0,0,0,,Rexona,Mỹ,Australia,,,,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-03-2025-xit-khu-mui-romano-huong-nuoc-hoa-force-150ml-124505.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-hsd-03-2025-xit-khu-mui-romano-huong-nuoc-hoa-force-150ml_qAiTcmXjziYMh4ma_img_385x385_622873_fit_center.png,422222678,[HSD 03/2025] Xịt Khử Mùi Romano Hương Nước Hoa Force 150ml,1899,0,34.000 ₫,100.000 ₫,66.000 ₫,-66%,0.0,0,0,,Romano,Việt Nam,Vietnam,,,,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-10-2024-gel-khu-mui-gillette-giam-tiet-mo-hoi-huong-arctic-ice-107g-123375.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-lan-khu-mui-gillette-dang-gel-arctic-ice-107g-1-1715938511_img_385x385_622873_fit_center.jpg,422221979,[HSD 10/2024] Gel Khử Mùi Gillette Giảm Tiết Mồ Hôi Hương Arctic Ice 107g,1899,0,14.000 ₫,94.000 ₫,80.000 ₫,-85%,0.0,0,0,,Gillette,Mỹ,United States,,,,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-09-2024-gel-khu-mui-secret-giam-tiet-mo-hoi-unscented-khong-mui-73g-119174.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-gel-khu-mui-secret-giam-tiet-mo-hoi-unscented-khong-mui-73g-1710302606_img_385x385_622873_fit_center.jpg,422218886,[HSD 09/2024] Gel Khử Mùi Secret Giảm Tiết Mồ Hôi Unscented Không Mùi 73g,1899,0,14.000 ₫,125.000 ₫,111.000 ₫,-89%,0.0,0,0,,Secret,Mỹ,United States,,,,"
 ","
 ",
https://hasaki.vn/san-pham/xit-khu-mui-mo-hoi-chan-etiaxil-cho-da-thuong-100ml-89595.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-242300010-1695282465_img_385x385_622873_fit_center.jpg,242300010,Lotion Khử Mùi Chân EtiaXil Dành Cho Da Thường 100ml,1899,0,396.000 ₫,,,,0.0,0,0,3401363896199	,EtiaXil,Pháp,,,,Tất cả,"
EtiaXil Detranspirant Traitement Lotion Peaux Normales
(đang cập nhật)
EtiaXil Detranspirant Traitement Lotion Peaux Sensibles
Alcohol Denat., Aluminum Chloride, Aluminum Lactate, Propylene Glycol, Glyceryl Stearate, Cetyl Palmitate, Cera Microcristallina, Trihydroxystearin. ","


Dùng vào buổi tối, khi đã rửa sạch chân, lau khô và bôi sản phẩm lên chân.


Phải sử dụng khi đã rửa sạch và lau khô chân, không dùng khi chân đang ướt hoặc đã tiết mồ hôi, để tránh trường hợp nước và mô hôi tác động với chất trong sản phẩm gây giảm tác dụng.

 ",
https://hasaki.vn/san-pham/hsd-05-2025-lan-khu-mui-perspi-guard-hieu-qua-toi-uu-30ml-126737.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-lan-ngan-mo-hoi-perspi-guard-hieu-qua-toi-uu-30ml-1720514773_img_385x385_622873_fit_center.jpg,422223528,[HSD 05/2025] Lăn Khử Mùi Perspi-Guard Hiệu Quả Tối Ưu 30ml,1899,0,140.000 ₫,,,,0.0,0,0,,Perspi-Guard,Anh,,,,Tất cả,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-06-2025-lan-khu-mui-perspi-guard-hieu-qua-toi-uu-30ml-128170.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-lan-ngan-mo-hoi-perspi-guard-hieu-qua-toi-uu-30ml-1721031721_img_385x385_622873_fit_center.jpg,422224209,[HSD 06/2025] Lăn Khử Mùi Perspi-Guard Hiệu Quả Tối Ưu 30ml,1899,0,140.000 ₫,300.000 ₫,160.000 ₫,-53%,0.0,0,0,,Perspi-Guard,Anh,,,,,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-06-2025-xit-khu-mui-axe-cho-nam-huong-nuoc-hoa-dark-temptation-135ml-1-128330.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-xit-nuoc-hoa-toan-than-axe-cho-nam-dark-temptation-135ml-1721114705_img_385x385_622873_fit_center.jpg,422224262,[HSD 06/2025] Xịt Khử Mùi AXE Cho Nam Hương Nước Hoa Dark Temptation 135ml,1899,0,68.000 ₫,,,,0.0,0,0,,AXE,Mỹ,,,,Tất cả,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-03-2025-xit-khu-mui-nivea-shaveless-ngoc-trai-dep-quyen-ru-150ml-128806.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-xit-ngan-mui-nivea-shaveless-ngoc-trai-dep-quyen-ru-150ml-1721191562_img_385x385_622873_fit_center.jpg,422224451,[HSD 03/2025] Xịt Khử Mùi Nivea Shaveless Ngọc Trai Đẹp Quyến Rũ 150ml,1899,0,49.000 ₫,108.000 ₫,59.000 ₫,-55%,0.0,0,0,,Nivea,Ðức,,,,,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-03-2025-lan-khu-mui-cho-nam-old-spice-fresh-85g-126961.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-lan-khu-mui-cho-nam-old-spice-fresh-85g-1-1719975164_img_385x385_622873_fit_center.jpg,422223634,[HSD 03/2025] Sáp Khử Mùi Old Spice Hương Fresh Tươi Mát 85g,1899,0,75.000 ₫,134.000 ₫,59.000 ₫,-44%,0.0,0,0,,Old Spice,Mỹ,United States,,,,"
 ","
 ",
https://hasaki.vn/san-pham/lan-khu-mui-rohto-deou-ngan-mo-hoi-cho-nam-gioi-50ml-96205.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-lan-khu-mui-rohto-deou-ngan-mo-hoi-cho-nam-gioi-50ml-1651113528_img_385x385_622873_fit_center.jpg,422204616,Lăn Khử Mùi Rohto Deou Dành Cho Nam Giới 50ml (Cũ),1899,0,153.000 ₫,180.000 ₫,27.000 ₫,-15%,0.0,0,1,4987241151370,Deou,Nhật Bản,Japan,Da thường/Mọi loại da,Ngày Và Đêm,Nam,"
Thành phần chi tiết: Alcohol, Water, Butylene Glycol, Zinc Phenolsulfonate, Silica, Menthol, Talc, Hydroxypropyl Methylcellulose, Cetrimonium Bromide, Fragrance, Benzalkonium Chloride, Mica, Hydroxyapatite, Zinc Oxide.
  ","


Lắc đều trước khi sử dụng.


Lăn đều lên vùng da dưới cánh tay thường xuyên mỗi ngày.


Sử dụng ngay sau khi tắm để đạt hiệu quả tối đa.


Đợi sản phẩm khô rồi mặc áo.


Lưu ý:


Ngưng sử dụng và tham khảo ý kiến bác sĩ nếu có dấu hiệu dị ứng như: nổi mẩn đỏ, sưng, ngứa.


Tránh tiếp xúc với mắt.


Nếu sản phẩm dính vào mắt, rửa lại ngay bằng nước sạch.


  ",
https://hasaki.vn/san-pham/hsd-03-2025-gel-khu-mui-secret-giam-tiet-mo-hoi-completely-clean-73g-126262.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-gel-khu-mui-secret-giam-tiet-mo-hoi-completely-clean-73g-1719483273_img_385x385_622873_fit_center.jpg,422223369,[HSD 03/2025] Gel Khử Mùi Secret Giảm Tiết Mồ Hôi Completely Clean 73g,1899,0,70.000 ₫,,,,0.0,0,0,,Secret,Mỹ,United States,,,,"
 ","
 ",
https://hasaki.vn/san-pham/xit-khu-mui-giau-khoang-vichy-giup-vung-da-duoi-canh-tay-kho-thoang-125ml-37959.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-201600037-1695021033_img_385x385_622873_fit_center.jpg,201600037,Xịt Khử Mùi Vichy Giữ Khô Thoáng Suốt 48 Giờ 125ml,1899,0,267.000 ₫,355.000 ₫,88.000 ₫,-25%,4.3,4,0,3337875553155,Vichy,Pháp,France,Da thường/Mọi loại da,,,"
Aqua (Water), Propylene Glycol, PPG-26 Buteth-26, Steareth-100/Peg-136/HDI Copolymer, Parfum (Fragrance), Peg-40 Hydragenated Castor Oil, Zinc Gluconate, Citric Acid, Phenoxyethanol, Caprylyl Glycol, Panthenol, Calcium Carbonate, Sodium Chloride, Magnésium Gluconate. ","
- Lắc trước khi sử dụng, để cách vùng da dưới cánh tay 15cm, sử dụng ít nhất 1 ngày/lần.
- Phù hợp cho cả nam và nữ. ",
https://hasaki.vn/san-pham/sap-khu-mui-etiaxil-40ml-75982.html,https://media.hcdn.vn/catalog/product/s/a/sap-khu-mui-etiaxil-40ml_img_385x385_622873_fit_center.jpg,242300004,Sáp Khử Mùi EtiaXil 40ml,1899,0,209.000 ₫,249.000 ₫,40.000 ₫,-16%,0.0,0,4,3614819997436,EtiaXil,Pháp,France,,,Tất cả,"
 ","
- Lau khô vùng da dưới cánh tay trước khi sử dụng.
- Lăn nhẹ 1-2 lần vào vùng da dưới cánh tay vào mỗi buổi sáng sau khi đã vệ sinh cá nhân.
- Chỉ sử dụng ngoài da. ",
https://hasaki.vn/san-pham/hsd-12-2024-xit-khu-mui-nivea-men-than-hoat-tinh-huong-rung-150ml-121559.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-xit-khu-mui-cho-nam-nivea-men-than-den-huong-rung-amazon-150ml-1712722857_img_385x385_622873_fit_center.jpg,422219763,[HSD 12/2024] Xịt Khử Mùi Nivea Men Than Hoạt Tính Hương Rừng 150ml,1899,0,12.000 ₫,125.000 ₫,113.000 ₫,-90%,0.0,0,0,,Nivea,Ðức,,,,,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-12-2024-gift-lan-khu-mui-nivea-mat-lanh-danh-cho-nam-12ml-117854.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-lan-khu-mui-nivea-mat-lanh-danh-cho-nam-12ml-1703150654-1708922160_img_385x385_622873_fit_center.jpg,422218431,[HSD 12/2024] Lăn Khử Mùi Nivea Mát Lạnh Dành Cho Nam 12ml,1899,186,1.000 ₫,4.000 ₫,3.000 ₫,-75%,0.0,0,0,,Nivea,Ðức,,,,,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-12-2024-gel-khu-mui-gillette-giam-tiet-mo-hoi-huong-cool-wave-107g-1-124279.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-lan-khu-mui-dang-gel-gillette-cool-wave-107g-1-1717491486_img_385x385_622873_fit_center.jpg,422222608,[HSD 12/2024] Gel Khử Mùi Gillette Giảm Tiết Mồ Hôi Hương Cool Wave 107g,1899,0,28.000 ₫,84.000 ₫,56.000 ₫,-67%,0.0,0,0,,Gillette,Mỹ,United States,,,Tất cả,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-01-2025-lan-khu-mui-refre-whitening-perfume-huong-phan-thom-40ml-119138.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-lan-khu-mui-refre-whitening-huong-phan-thom-40ml-1710316006_img_385x385_622873_fit_center.jpg,422218876,[HSD 01/2025] Lăn Khử Mùi Refre Whitening Perfume Hương Phấn Thơm 40ml,1899,1,34.000 ₫,59.000 ₫,25.000 ₫,-42%,0.0,0,0,,Refre,Việt Nam,Vietnam,,,,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-02-2025-xit-khu-mui-nivea-ngan-o-vang-thanh-mat-diu-nhe-150ml-1-121591.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-xit-khu-mui-cho-nu-nivea-giam-vet-o-vang-150ml-1712816983_img_385x385_622873_fit_center.jpg,422219779,[HSD 02/2025] Xịt Khử Mùi Nivea Ngăn Ố Vàng Thanh Mát Dịu Nhẹ 150ml,1899,2,32.000 ₫,78.000 ₫,46.000 ₫,-59%,0.0,0,0,,Nivea,Ðức,Germany,,,Tất cả,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-04-2025-sap-khu-mui-old-spice-huong-fresh-tuoi-mat-85g-128066.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-lan-khu-mui-cho-nam-old-spice-fresh-85g-1-1721105010_img_385x385_622873_fit_center.jpg,422224178,[HSD 04/2025] Sáp Khử Mùi Old Spice Hương Fresh Tươi Mát 85g,1899,0,75.000 ₫,134.000 ₫,59.000 ₫,-44%,0.0,0,0,,Old Spice,Mỹ,United States,,,,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-04-2025-sap-khu-mui-old-spice-giam-tiet-mo-hoi-huong-fiji-73g-127214.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-sap-khu-mui-old-spice-huong-fiji-thu-gian-nhe-nhang-73g-1720670460_img_385x385_622873_fit_center.jpg,422223735,[HSD 04/2025] Sáp Khử Mùi Old Spice Giảm Tiết Mồ Hôi Hương Fiji 73g,1899,0,91.000 ₫,167.000 ₫,76.000 ₫,-46%,0.0,0,0,,Old Spice,Mỹ,United States,,,,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-12-2024-sap-khu-mui-old-spice-giam-tiet-mo-hoi-huong-fiji-73g-127182.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-sap-khu-mui-old-spice-huong-fiji-thu-gian-nhe-nhang-73g-1719480570-1719817874_img_385x385_622873_fit_center.jpg,422223719,[HSD 12/2024] Sáp Khử Mùi Old Spice Giảm Tiết Mồ Hôi Hương Fiji 73g,1899,0,52.000 ₫,167.000 ₫,115.000 ₫,-69%,0.0,0,0,,Old Spice,Mỹ,United States,,,,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-02-2025-sap-khu-mui-old-spice-giam-tiet-mo-hoi-huong-timber-73g-127081.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-sap-khu-mui-old-spice-huong-timber-sang-khoai-tu-tin-73g-1719478608-1719821348_img_385x385_622873_fit_center.jpg,422223685,[HSD 02/2025] Sáp Khử Mùi Old Spice Giảm Tiết Mồ Hôi Hương Timber 73g,1899,0,81.000 ₫,,,,0.0,0,0,,Old Spice,Mỹ,United States,,,,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-02-2025-sap-khu-mui-old-spice-giam-tiet-mo-hoi-huong-bearglove-73g-126106.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-sap-khu-mui-old-spice-huong-bearglove-manh-me-ban-linh-73g-1719637619_img_385x385_622873_fit_center.jpg,422223328,[HSD 02/2025] Sáp Khử Mùi Old Spice Giảm Tiết Mồ Hôi Hương Bearglove 73g,1899,0,90.000 ₫,167.000 ₫,77.000 ₫,-46%,0.0,0,0,,Old Spice,Mỹ,United States,,,Tất cả,"
 ","
 ",
https://hasaki.vn/san-pham/hsd-03-2025-sap-khu-mui-nivea-men-cho-nam-phan-tu-bac-50ml-126797.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-sap-ngan-mui-nam-nivea-men-phan-tu-bac-50ml-1674012956-1720507025_img_385x385_622873_fit_center.jpg,422223567,[HSD 03/2025] Sáp Khử Mùi Nivea Men Cho Nam Phân Tử Bạc 50ml,1899,0,48.000 ₫,109.000 ₫,61.000 ₫,-56%,0.0,0,0,,Nivea,Ðức,Germany,,,,"
 ","
 ",
